,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path
380,fbs1477,DFBSJ081759.08+190328.7,08:17:59.083,+19:03:28.76,15.22,13.93,OK,78,17,-2.1535617310778713e-11,-1.553884957476218e-14,-4.669294044805186e-12,-7.794793994862487e-10,4.595514552795418e-12,-9.488846640307657e-15,8.31744897137038e-18,-2.6442675922986684e-21,specimages/fbs1477-DFBSJ081759.08+190328.7.fits
381,fbs1477,DFBSJ081759.45+185609.4,08:17:59.455,+18:56:09.46,14.22,13.46,OK,92,17,1.6782811007636037e-11,1.2109592267691013e-14,3.638841615553214e-12,6.074639259465556e-10,-1.365779786276276e-12,3.017733817778459e-16,1.0872105930614013e-18,-6.276496330941462e-22,specimages/fbs1477-DFBSJ081759.45+185609.4.fits
382,fbs1477,DFBSJ081800.86+185521.1,08:18:00.860,+18:55:21.16,16.12,14.98,U,75,17,-1.670798702379781e-12,-1.205541882609716e-15,-3.6225414335378474e-13,-6.0473173020887e-11,5.827584853878137e-13,-1.4394658275721976e-15,1.3729345297919895e-18,-4.554358372734162e-22,specimages/fbs1477-DFBSJ081800.86+185521.1.fits
383,fbs1477,DFBSJ081803.04+185629.5,08:18:03.049,+18:56:29.53,15.43,14.8,OK,82,16,4.047395624458999e-12,6.775214822402727e-15,1.7322882393535335e-12,2.831947325090763e-10,-9.472518969219167e-13,1.126491580455657e-15,-5.336678349824996e-19,7.215335091003906e-23,specimages/fbs1477-DFBSJ081803.04+185629.5.fits
384,fbs1477,DFBSJ081804.21+190235.0,08:18:04.218,+19:02:35.09,15.08,13.71,OK,120,16,-2.187956153171265e-11,-3.6625555783834955e-14,-9.364409211917767e-12,-1.530886712363683e-09,8.38404264892246e-12,-1.6627325873682293e-14,1.4247257965563157e-17,-4.474554477129965e-21,specimages/fbs1477-DFBSJ081804.21+190235.0.fits
385,fbs1477,DFBSJ081804.60+190012.6,08:18:04.602,+19:00:12.64,16.81,15.99,U,90,15,1.0319039941075523e-13,-2.8872471041694204e-15,-7.67414119030862e-13,-1.229793274658586e-10,7.037717055313233e-13,-1.4461998490405516e-15,1.27793471468945e-18,-4.1272691089498314e-22,specimages/fbs1477-DFBSJ081804.60+190012.6.fits
386,fbs1477,DFBSJ081808.36+190242.2,08:18:08.365,+19:02:42.21,15.92,15.37,U,74,16,1.7115705352744797e-12,2.8651191121875157e-15,7.325546161120127e-13,1.1975830266753586e-10,-3.342981400490516e-13,2.66285480218953e-16,-5.5269315894418524e-21,-4.580618994796073e-23,specimages/fbs1477-DFBSJ081808.36+190242.2.fits
387,fbs1477,DFBSJ081808.84+185818.7,08:18:08.847,+18:58:18.76,14.07,12.7,OK,101,15,4.059968474686711e-12,-1.1359703879980224e-13,-3.019346402527609e-11,-4.838553034890701e-09,2.6674417200507366e-11,-5.341541592972051e-14,4.630925633573012e-17,-1.4737435158704343e-20,specimages/fbs1477-DFBSJ081808.84+185818.7.fits
388,fbs1477,DFBSJ081809.88+190034.4,08:18:09.888,+19:00:34.49,16.89,15.36,U,53,17,-4.883138073868664e-12,-3.5233877914998003e-15,-1.058748405807431e-12,-1.7674456657459366e-10,1.0609970857867756e-12,-2.1978849039857466e-15,1.920038826910003e-18,-6.063077770012302e-22,specimages/fbs1477-DFBSJ081809.88+190034.4.fits
389,fbs1477,DFBSJ081811.93+185609.8,08:18:11.935,+18:56:09.84,16.79,15.99,U,57,15,1.741820446175218e-13,-4.873581645311704e-15,-1.2953705290499781e-12,-2.0758510540369908e-10,1.2160011449825437e-12,-2.572497916610214e-15,2.346507457950256e-18,-7.829418275981332e-22,specimages/fbs1477-DFBSJ081811.93+185609.8.fits
390,fbs1477,DFBSJ081813.60+185515.0,08:18:13.602,+18:55:15.05,15.14,14.25,OK,120,17,-4.776966532354139e-12,-3.4467670654479305e-15,-1.035722946504898e-12,-1.7289994754854006e-10,1.3657703007762473e-12,-3.18304380286991e-15,2.9593064916728398e-18,-9.690198368784363e-22,specimages/fbs1477-DFBSJ081813.60+185515.0.fits
391,fbs1477,DFBSJ081815.40+185645.2,08:18:15.400,+18:56:45.28,16.69,15.62,U,76,19,1.1230603416851664e-12,-1.0224372138095482e-15,-3.088467090844866e-13,-5.394153952989667e-11,3.621032680036508e-13,-7.718359670805907e-16,6.706555387541941e-19,-2.0700692202588034e-22,specimages/fbs1477-DFBSJ081815.40+185645.2.fits
392,fbs1477,DFBSJ081817.43+190223.5,08:18:17.439,+19:02:23.50,16.22,15.52,U,70,14,2.058896729835589e-13,-1.2064469921466046e-15,-3.1229853142690745e-13,-4.910244080362846e-11,5.410064630565509e-13,-1.4723603444834528e-15,1.5397579715496663e-18,-5.597841663088949e-22,specimages/fbs1477-DFBSJ081817.43+190223.5.fits
393,fbs1477,DFBSJ081821.52+185632.6,08:18:21.521,+18:56:32.64,13.24,12.29,NL,97,16,-2.099474722102517e-11,-3.5144208037926554e-14,-8.985632159289981e-12,-1.468953531800764e-09,1.2384136068214822e-11,-3.0176102344044195e-14,2.921219588037447e-17,-9.948062975243459e-21,specimages/fbs1477-DFBSJ081821.52+185632.6.fits
394,fbs1477,DFBSJ081821.88+185834.6,08:18:21.887,+18:58:34.61,16.37,15.49,NL,69,18,-2.668055392500863e-11,-7.09891088542816e-15,-2.7552833473270255e-12,-4.702554497371723e-10,2.1696100211995337e-12,-3.786757594723067e-15,2.9297134671352857e-18,-8.437332415701113e-22,specimages/fbs1477-DFBSJ081821.88+185834.6.fits
395,fbs1477,DFBSJ081824.40+190019.7,08:18:24.402,+19:00:19.73,14.93,14.21,OK,105,15,-3.388016907069125e-14,9.47889787901497e-16,2.5194983865719393e-13,4.0377636202957784e-11,6.487259652148927e-13,-2.433836000843259e-15,2.7883609247551954e-18,-1.04298300116634e-21,specimages/fbs1477-DFBSJ081824.40+190019.7.fits
396,fbs1477,DFBSJ081826.73+185523.4,08:18:26.733,+18:55:23.42,16.04,15.42,U,103,18,9.634481351057197e-12,2.56345859473764e-15,9.949495083446536e-13,1.6981253549609837e-10,-5.999316085304121e-13,7.848032271731547e-16,-4.459739056418594e-19,9.175596065793793e-23,specimages/fbs1477-DFBSJ081826.73+185523.4.fits
397,fbs1477,DFBSJ081829.00+190315.2,08:18:29.002,+19:03:15.21,16.4,15.19,U,60,16,1.7720645152753385e-13,2.9664508651216973e-16,7.584719093455951e-14,1.2399889084700948e-11,1.0832775692397276e-13,-3.847052440623332e-16,3.941888352510034e-19,-1.2994967023401237e-22,specimages/fbs1477-DFBSJ081829.00+190315.2.fits
398,fbs1477,DFBSJ081829.18+185753.7,08:18:29.185,+18:57:53.73,10.98,10.86,NL,120,18,2.8924141540478265e-09,7.695870649698056e-13,2.986980401785915e-10,5.098006215873719e-08,-2.149284552246727e-10,3.4370217132738203e-13,-2.455681978870684e-16,6.592034634575811e-20,specimages/fbs1477-DFBSJ081829.18+185753.7.fits
399,fbs1477,DFBSJ081829.20+185740.4,08:18:29.202,+18:57:40.48,10.97,10.86,NL,120,11,-5.914011189176981e-10,2.8375711730175076e-12,7.948508667680654e-10,1.1861159664137472e-07,-5.907795289546754e-10,1.1362258129331073e-12,-9.895290200509158e-16,3.2692611160364526e-19,specimages/fbs1477-DFBSJ081829.20+185740.4.fits
