_Glon,_Glat,_RAJ2000,_DEJ2000,Cl,Name,Vmag,z
deg,deg,deg,deg,,,mag,

59.00261442,43.85028731,246.7779761,36.72396611,M,J162706.71+364326.2,14.8801,
123.1602842,-26.09093346,13.11555,36.78036111,M,J005227.73+364649.2,15.7518,
120.5625522,-25.9809898,10.19786611,36.841775,M,J004047.48+365030.3,16.9307,
115.5572727,-25.45437323,4.522025,36.93936,M,J001805.28+365621.6,16.8298,
120.3838599,-25.78175754,9.98504889,37.0331,M,J003956.41+370159.1,15.0176,
128.1693689,-25.55802879,18.78373889,37.072615,M,J011508.09+370421.4,16.7444,
59.58135646,49.19635324,240.1020289,37.30188694,M,J160024.48+371806.7,15.2585,
60.03801328,42.68905217,248.2989661,37.38994,M,J163311.75+372323.7,16.1718,
117.3670752,-25.18125027,6.51587111,37.41616889,M,J002603.80+372458.2,15.4152,
119.1970926,-25.26798002,8.60248111,37.48025389,M,J003424.59+372848.9,16.6079,
66.17981977,19.35964185,278.5711461,37.699055,M,J183417.07+374156.5,15.8967,
60.92648429,38.97063733,253.0489439,37.70277306,M,J165211.74+374209.9,15.2761,
152.7623514,77.51645207,185.0446231,37.74097111,M,J122010.70+374427.4,15.8537,
121.5524742,-25.0900749,11.27912694,37.76474194,M,J004506.99+374553.0,15.6153,
183.1079687,61.29155007,161.0415511,37.77394611,M,J104409.97+374626.2,16.9266,
182.239135,27.3659963,117.70347,37.80998611,M,J075048.83+374835.9,16.7148,
119.9468996,-24.72220239,9.414835,38.06967389,M,J003739.56+380410.8,14.0602,
127.2789132,-24.59733065,17.88411389,38.10471806,M,J011132.18+380616.9,16.1282,
119.5237798,-24.63227198,8.92000694,38.13517694,M,J003540.80+380806.6,15.6337,
124.9469425,-24.6908098,15.18755611,38.14450194,M,J010045.01+380840.2,16.4158,
129.5555122,-24.25215403,20.55260306,38.223505,M,J012212.62+381324.6,16.3257,
62.37867111,57.3938727,229.5864211,38.30786306,M,J151820.74+381828.3,16.5325,
179.3656164,20.38491264,108.24842,38.32267806,M,J071259.62+381921.6,16.7616,
179.4057304,20.53034569,108.43931,38.33447611,M,J071345.43+382004.1,15.5409,
116.2753055,-24.11958551,5.10617194,38.35098,M,J002025.48+382103.5,14.6752,
117.7186336,-24.11741082,6.77582889,38.50788389,M,J002706.19+383028.3,15.6506,
126.123163,-24.25650699,16.57906611,38.52303306,M,J010618.97+383122.9,16.1084,
122.4033471,-24.33392727,12.24378194,38.53529389,M,J004858.50+383207.0,16.4468,
124.986948,-24.27560326,15.25528194,38.55790389,M,J010101.26+383328.4,15.666,
181.01936,26.64418707,116.46762,38.68181306,M,J074552.22+384054.5,16.7336,
136.0475895,-22.3862804,28.49721389,38.88715194,M,J015359.33+385313.7,15.969,
117.5794769,-23.7137909,6.55941889,38.895915,M,J002614.26+385345.2,16.0225,
126.6818887,-23.84247115,17.26803389,38.900845,M,J010904.32+385403.0,16.8145,
123.9179757,-23.9287298,14.01819,38.934145,M,J005604.36+385602.9,16.2506,
62.22960472,42.12262464,249.1567969,38.96622806,M,J163637.63+385758.4,16.1548,
127.6458445,-23.62354513,18.422815,39.04443389,M,J011341.47+390239.9,15.3091,
126.1692127,-23.69837344,16.67880389,39.07732694,M,J010642.91+390438.3,16.0297,
119.4355238,-23.66600282,8.73235111,39.09364611,M,J003455.76+390537.1,15.8581,
122.1303202,78.01598775,193.0739831,39.11092806,M,J125217.75+390639.3,16.7419,
62.91004016,38.51218665,253.8470861,39.19038194,M,J165523.30+391125.3,15.5785,
117.7857052,-23.43656083,6.764025,39.19143306,M,J002703.36+391129.1,16.2607,
62.61544387,43.40684054,247.5205039,39.31085194,M,J163004.92+391839.0,15.5177,
140.8980313,77.07869066,187.7437969,39.32703694,M,J123058.51+391937.3,13.7146,
180.4962887,27.69553107,117.63441,39.38928111,M,J075032.25+392321.4,16.9815,
120.5511177,-23.411839,10.03147889,39.40761194,M,J004007.55+392427.4,14.8587,
123.2894376,-23.43193044,13.28423111,39.43863889,M,J005308.21+392619.1,16.2966,
118.9859935,-23.25336559,8.16127694,39.474355,M,J003238.70+392827.6,16.2746,
181.5199816,56.22415092,154.8760669,39.56089111,M,J101930.25+393339.2,16.918,
113.9617785,77.33992772,195.4017811,39.610675,M,J130136.42+393638.4,13.8802,
122.762891,-23.23182507,12.65778306,39.63965889,M,J005037.86+393822.7,16.3315,
150.1263272,-15.68504707,47.74375,39.70665,M,J031058.50+394223.9,15.3614,
118.2193668,77.33764995,194.2015219,39.74144111,M,J125648.36+394429.1,14.422,
176.5843322,17.56368154,103.67369,39.8284,M,J065441.68+394942.2,14.9919,
182.4784148,47.61410955,143.6571761,39.85762611,M,J093437.72+395127.4,16.9956,
182.2696397,46.70623055,142.4787539,40.02525694,M,J092954.90+400130.9,13.3804,
125.602207,-22.74182205,16.07780111,40.06317194,M,J010418.67+400347.4,16.8215,
125.7685477,-22.69211035,16.28166194,40.10423194,M,J010507.59+400615.2,15.9961,
118.5329487,-22.56200518,7.54415194,40.12807306,M,J003010.59+400741.0,15.7324,
63.97193678,40.22029594,251.72725,40.15447806,M,J164654.54+400916.1,15.5177,
123.8632939,-22.62011407,13.98582806,40.24348694,M,J005556.59+401436.5,16.2606,
176.9193192,19.64350292,106.36631,40.24918806,M,J070527.91+401457.0,16.226,
118.1006549,-22.35046817,6.99730194,40.30121111,M,J002759.35+401804.3,16.0174,
124.2407926,-22.49952509,14.44641111,40.35609111,M,J005747.13+402121.9,16.7753,
118.9860979,-22.13132279,8.04417389,40.59281,M,J003210.60+403534.1,15.1116,
131.1656172,-21.57764269,22.96846,40.64674389,M,J013152.43+403848.2,16.7881,
72.34284619,65.03439481,218.3283039,40.68224194,M,J143318.79+404056.0,16.1004,
121.9293842,-22.1435526,11.63427194,40.71865611,M,J004632.22+404307.1,16.3899,
121.9587366,-22.07890818,11.66843306,40.78383806,M,J004640.42+404701.8,16.7335,
128.1157215,-21.7134606,19.235675,40.90143389,M,J011656.56+405405.1,16.7736,
178.5484359,27.63846873,117.03999,41.05461694,M,J074809.59+410316.6,15.6071,
175.4114558,61.97689943,163.2296881,41.08591306,M,J105255.12+410509.2,16.6952,
179.135681,30.41932789,120.79114,41.13054611,M,J080309.87+410749.9,16.2383,
129.4992416,-21.3180658,20.99246306,41.13847389,M,J012358.19+410818.5,16.5115,
177.8160275,56.198168,155.3863111,41.58392194,M,J102132.71+413502.1,14.4559,
178.3367426,29.37827245,119.25088,41.60739611,M,J075700.21+413626.6,15.2298,
178.6197239,53.25812856,151.4067589,41.72166694,M,J100537.62+414318.0,14.5609,
177.7382152,27.50208048,116.64699,41.72357389,M,J074635.27+414324.8,16.6459,
132.2260564,-20.29288953,24.57085694,41.7319,M,J013817.00+414354.8,16.5537,
131.9896074,-20.26011168,24.28727306,41.80628389,M,J013708.94+414822.6,16.1512,
174.4543613,18.03275293,103.3001,41.89069111,M,J065312.02+415326.4,16.6028,
130.2704646,-20.33301764,22.13568694,42.00940389,M,J012832.56+420033.8,15.6709,
174.8273374,19.36043554,105.14,42.01435389,M,J070033.60+420051.6,16.2571,
167.8416724,66.45555207,170.53813,42.05209694,M,J112209.15+420307.5,16.0859,
143.3747565,73.8004035,185.3121869,42.10835389,M,J122114.92+420630.0,15.6984,
178.9420522,48.4645075,144.982125,42.1627,M,J093955.71+420945.7,16.5571,
174.7338925,20.1351611,106.08852,42.35190194,M,J070421.24+422106.8,15.3065,
174.6233445,58.39715866,158.87067,42.64613,M,J103528.96+423846.0,14.5746,
67.86384772,48.88761689,240.0784389,42.73712306,M,J160018.82+424413.6,14.9951,
173.3684901,17.72305589,102.41322,42.74737194,M,J064939.17+424450.5,16.2005,
176.6918414,28.08090765,117.13801,42.75301806,M,J074833.12+424510.8,16.9673,
176.6684391,52.72902302,150.9958561,42.97347111,M,J100359.00+425824.4,13.8686,
136.2847521,-18.03419942,30.33822694,43.01747889,M,J020121.17+430102.9,14.9363,
68.86189205,50.37018727,237.9527689,43.179705,M,J155148.66+431046.9,16.2862,
122.9787379,-19.61913061,12.92003194,43.25259611,M,J005140.80+431509.3,16.0463,
173.9168925,21.10952884,107.02113,43.38481,M,J070805.07+432305.3,16.981,
115.8105313,-18.72939821,3.52518,43.62546806,M,J001406.04+433731.6,16.9429,
68.65968571,42.37299432,248.9531739,43.72904694,M,J163548.76+434344.5,15.2737,
174.7085411,54.23803007,153.3766489,43.77482889,M,J101330.39+434629.3,16.7809,
173.1596328,20.37341375,105.74968,43.82730194,M,J070259.92+434938.2,16.1898,
111.6602148,-17.63375673,357.87151,43.92194306,M,J235129.16+435518.9,15.9412,
138.6580628,72.35302917,186.3044011,43.96574194,M,J122513.05+435756.6,16.0213,
130.1613185,-18.33277754,22.41869194,44.00157611,M,J012940.48+440005.6,16.0217,
172.3644668,19.72961453,104.56623,44.32692694,M,J065815.89+441936.9,16.2654,
135.4801522,72.22387112,187.5343011,44.38172806,M,J123008.23+442254.2,14.3635,
73.59306188,19.65341106,281.2938289,44.38532806,M,J184510.51+442307.1,14.6763,
115.0373311,-17.78882915,2.30566889,44.43484694,M,J000913.36+442605.4,15.7725,
174.6185988,51.53910287,149.7345269,44.44571,M,J095856.28+442644.5,15.2984,
174.9249913,29.24278187,118.29064,44.50157611,M,J075309.75+443005.6,16.9588,
126.7563076,-17.67968753,18.01916806,45.03875,M,J011204.60+450219.5,16.3138,
80.57816075,62.49258833,219.010035,45.08890389,M,J143602.40+450520.0,14.3741,
157.9068009,66.53498427,173.98451,45.12587389,M,J113556.28+450733.1,16.8382,
175.2118357,42.88538832,137.55515,45.17600306,M,J091013.23+451033.6,14.9248,
173.4456397,26.57268837,114.22864,45.24571389,M,J073654.87+451444.5,16.4456,
115.2744912,-16.98895311,2.42864111,45.26154,M,J000942.87+451541.5,15.8853,
173.3766967,26.50004244,114.10866,45.28989,M,J073626.07+451723.6,16.6012,
82.53521754,63.410673,217.2270761,45.32717806,M,J142854.49+451937.8,15.3137,
169.9702946,57.35185017,158.69604,45.328585,M,J103447.04+451942.9,13.2171,
120.9048726,-17.49817004,10.10907694,45.33027389,M,J004026.17+451948.9,16.1376,
119.4754138,-17.25297246,8.14811194,45.49226,M,J003235.54+452932.1,16.2863,
126.4722494,-17.03579381,17.70907806,45.70256611,M,J011050.17+454209.2,16.4191,
86.34686476,64.65709597,214.3604481,45.88879194,M,J141726.50+455319.6,15.5321,
126.7007836,-16.77877283,18.05182,45.94093389,M,J011212.43+455627.3,16.0371,
116.5519237,-16.47109677,4.04126889,45.96324306,M,J001609.90+455747.6,16.6146,
167.5111287,58.64126958,161.1402239,45.99388694,M,J104433.65+455937.9,16.7087,
172.9733762,28.78979977,117.21843,46.09817111,M,J074852.42+460553.4,15.7536,
128.1743456,-16.42969297,20.12661389,46.14595694,M,J012030.38+460845.4,16.6563,
79.49314663,59.20654991,223.4674681,46.26391611,M,J145352.19+461550.0,16.7314,
167.5832981,57.85282078,160.0897689,46.29959611,M,J104021.54+461758.5,16.7428,
173.6982204,39.84064304,133.24508,46.41416306,M,J085258.81+462450.9,13.8629,
172.8871303,30.2704932,119.31233,46.41795111,M,J075714.95+462504.6,16.4419,
77.68473303,15.61555999,288.6715419,46.56961111,M,J191441.17+463410.5,16.3365,
126.9223166,70.45409636,190.917145,46.61391194,M,J124340.11+463650.0,15.9649,
152.8462185,66.38180678,175.9466339,46.62288694,M,J114347.19+463722.3,16.7889,
172.8950788,43.53547613,138.66437,46.81303806,M,J091439.44+464846.9,14.2636,
165.9614169,58.27087422,161.1870981,46.88461194,M,J104444.90+465304.6,16.8194,
146.5526397,67.81657976,180.0684061,46.89590194,M,J120016.41+465345.2,16.4061,
120.3166828,-15.76572159,9.165655,47.03098611,M,J003639.75+470151.5,16.1314,
76.00176644,52.24542411,233.9443489,47.10825806,M,J153546.64+470629.7,16.5015,
166.3403226,57.14950696,159.582305,47.20497389,M,J103819.75+471217.9,16.947,
171.4251172,27.73643364,115.34269,47.24392611,M,J074122.24+471438.1,16.4076,
167.6015056,55.17871814,156.5075819,47.37078111,M,J102601.81+472214.8,15.9399,
118.3900323,-15.17750676,6.36835306,47.46513694,M,J002528.40+472754.4,12.9462,
125.3460104,69.58460725,191.612815,47.52026306,M,J124627.07+473112.9,15.8771,
165.3719278,57.24634741,160.0551531,47.63186,M,J104013.23+473754.6,16.4761,
170.5280115,46.86607296,143.8838031,47.99570389,M,J093532.11+475944.5,16.7507,
170.1277137,47.3700951,144.70359,48.16384111,M,J093848.86+480949.8,16.9725,
77.12111939,50.23134815,236.5133661,48.35829806,M,J154603.20+482129.8,15.7059,
84.06095159,58.91876394,222.0914561,48.43797194,M,J144821.94+482616.6,16.4012,
170.6916792,32.72988128,122.5875689,48.57622306,M,J081021.01+483434.4,15.7677,
83.88953612,58.44187713,222.7718661,48.61774111,M,J145105.24+483703.8,16.4001,
156.4381675,62.06813787,169.8266311,48.63171889,M,J111918.39+483754.1,15.6666,
169.3893053,26.44062766,112.90881,48.76479194,M,J073138.11+484553.2,16.1879,
170.0570093,37.59418116,129.957875,49.28700889,M,J083949.88+491713.2,16.9568,
169.2028948,44.36903588,140.40523,49.34421194,M,J092137.25+492039.1,14.7237,
165.8532486,18.43967246,99.73543889,49.68488611,M,J063856.50+494105.5,13.7882,
168.4208931,27.29357221,113.93295,49.77835694,M,J073543.90+494642.0,12.758,
169.4274001,37.17782158,129.325245,49.79207194,M,J083718.05+494731.4,16.9811,
78.08410988,24.96630402,275.4999289,49.86148694,M,J182159.98+495141.3,16.3716,
133.3179833,66.69127254,186.4984119,49.92074194,M,J122559.61+495514.6,16.3412,
134.2362534,66.35080879,185.8102969,50.15402306,M,J122314.47+500914.4,16.7515,
126.0526932,66.79351799,190.9353961,50.28807194,M,J124344.49+501717.0,15.9131,
78.67013556,45.72665828,242.827795,50.48254889,M,J161118.67+502857.1,14.6563,
93.49382347,61.08614472,214.8969019,50.704555,M,J141935.25+504216.3,15.242,
78.64684777,36.39572345,257.5880081,51.57331806,M,J171021.12+513423.9,14.6614,
166.6306578,40.09493315,134.1342489,51.80409611,M,J085632.21+514814.7,12.656,
100.3752275,61.78220121,210.0819839,52.22381306,M,J140019.67+521325.7,16.7776,
165.3287419,31.36888316,119.83653,52.99114111,M,J075920.76+525928.1,15.6404,
164.7834458,28.21826612,114.538915,53.10595611,M,J073809.33+530621.4,14.501,
86.12441831,51.51681784,231.3131919,53.16473,M,J152515.16+530953.0,16.629,
140.7777596,61.94511245,178.9333619,53.21050611,M,J115544.00+531237.8,16.9956,
162.8195721,21.24732835,102.51745,53.2944,M,J065004.18+531739.8,13.3884,
164.2190477,36.39236796,128.261555,53.98514,M,J083302.77+535906.5,16.0235,
129.5879873,61.74422909,187.3561861,55.09862611,M,J122925.48+550555.0,16.4804,
103.8276796,59.38857871,209.8173419,55.15210611,M,J135916.16+550907.5,16.3079,
83.33894705,29.53584156,269.3697019,55.23311306,M,J175728.72+551359.2,15.673,
135.6417371,60.10671904,181.5822989,55.89451194,M,J120619.75+555340.2,16.3638,
135.8224009,59.69533277,181.1700639,56.24736389,M,J120440.81+561450.5,16.3382,
161.2800715,35.03621939,126.0974861,56.43657889,M,J082423.39+562611.6,16.5085,
149.822883,54.31416969,164.344945,56.448635,M,J105722.78+562655.0,15.9075,
104.4509695,57.97145768,210.6101789,56.53597194,M,J140226.44+563209.4,13.5269,
145.8213814,56.19830682,169.7002461,56.619915,M,J111848.05+563711.6,16.1846,
142.7831966,57.25328079,173.28369,56.75406611,M,J113308.08+564514.6,14.0302,
85.86918307,39.61422254,251.12221,56.91272806,M,J164429.33+565445.8,15.4462,
137.6422368,58.34779805,178.6477731,57.12735889,M,J115435.46+570738.4,16.6507,
137.4419133,58.34408,178.8213681,57.17425194,M,J115517.12+571027.3,16.9774,
143.6376674,56.40724332,171.698015,57.18689194,M,J112647.52+571112.8,16.0599,
123.7493358,59.91691328,192.102975,57.206535,M,J124824.71+571223.5,15.3929,
141.6295556,57.08679128,174.0857781,57.23154694,M,J113620.58+571353.5,15.7052,
158.7729475,41.95952007,139.18804,57.28470194,M,J091645.12+571704.9,14.7555,
159.9552812,37.17612465,130.1679331,57.319585,M,J084040.30+571910.5,16.5688,
146.103688,55.12907477,168.2214469,57.34055694,M,J111253.14+572026.0,15.6702,
130.2141354,59.16724153,185.9020089,57.56579694,M,J122336.48+573356.8,16.407,
141.323159,56.71171114,173.98375,57.63856889,M,J113556.10+573818.8,15.1323,
113.5735864,58.73945988,201.9512611,57.72314389,M,J132748.30+574323.3,15.3258,
156.2110715,45.62515357,146.7798011,57.80820889,M,J094707.15+574829.5,16.9356,
158.3977677,23.59123611,104.56564,57.86194194,M,J065815.75+575142.9,14.8274,
146.9635498,53.92944972,166.03479,57.90365,M,J110408.34+575413.1,15.8906,
158.8447776,25.97309022,109.11092,57.96302389,M,J071626.62+575746.8,14.2615,
159.1493068,28.28807576,113.50787,58.03471389,M,J073401.88+580204.9,16.5713,
157.4241449,23.17318055,103.37882,58.62568306,M,J065330.91+583732.4,15.4056,
139.6009035,55.88489481,174.7468269,58.83664306,M,J113859.23+585011.9,16.6755,
155.5061112,19.73520525,95.97796306,59.306515,M,J062354.71+591823.4,14.8712,
135.3036024,56.14467802,179.1951031,59.65138,M,J115646.82+593904.9,16.9236,
110.1629861,55.697487,207.2750669,59.97828889,M,J134906.01+595841.8,16.6263,
156.9981257,30.48893411,117.49496,60.07378889,M,J074958.79+600425.6,16.836,
152.8167668,16.67332467,88.366495,60.46218889,M,J055327.95+602743.8,14.2509,
56.659122,34.123834,258.2340417,33.522,cv,V795 Her,12.5,
143.5962698,23.8181401,97.3917105,71.0760307,cv,BZ Cam,12.5,
231.9403694,39.803262,146.1320893,3.9682278,cv,Sex,12.5,
151.8572526,70.0890518,179.633875,43.9483333,cv,UMa,12.5,
204.1980002,-25.2300773,76.5545,-4.1355278,cv,AQ Eri,12.5,
62.3600418,44.3799972,246.2572896,39.1573371,cv,V844 Her,12.5,
209.8332581,38.7198763,137.4605833,18.8298611,cv,GY Cnc,12.5,
156.0647233,-69.0957032,24.254465,-9.2096556,cv,Cet,12.5,
110.3566047,-17.7196609,356.239625,43.5228611,cv,And,12.6,
147.0246373,-30.3315793,36.4006667,28.0974722,cv,RW Tri,12.6,
106.369662,39.0616816,237.8430417,71.7533333,cv,SS UMi,12.6,
55.9277111,40.1791389,250.9404167,34.0443333,cv,Her,12.6,
107.0304214,63.7950612,204.1706667,51.91375,cv,UX UMa,12.7,
35.2395957,47.4913161,239.2269989,21.1219542,cv,QZ Ser,12.7,
198.5482549,31.7397768,127.1538333,25.3341667,cv,AT Cnc,12.7,
274.8784343,46.8955223,173.6965417,-11.7584167,cv,TT Crt,12.7,
89.5382933,-51.0381285,352.475875,6.4698889,cv,EI Psc,12.7,
68.7415448,60.7037996,224.4364595,40.7279844,cv,TT Boo,12.7,
13.0565601,48.8630628,231.5581743,8.3006777,cv,QW Ser,12.8,
164.2630156,47.7214491,146.7996797,51.9025021,cv,ER UMa,12.8,
82.4151614,-16.09353,325.7456667,31.5785278,cv,Cyg,12.8,
66.8794235,19.4027546,278.80325,38.3346389,cv,LL Lyr,12.8,
216.7220775,32.5877307,133.8382917,11.3043056,cv,AK Cnc,12.8,
282.8676341,76.4707722,188.1075271,14.3451104,cv,AL Com,12.8,
97.225412,-46.6669804,355.09875,12.62825,cv,HX Peg,12.9,
53.0002076,-49.1576452,334.4807911,-8.3510557,cv,FO Aqr,13,
65.7516686,15.1399528,283.2916667,35.7833333,cv,Lyr,13,
324.4407796,52.4436132,205.9102083,-8.2344444,cv,HS Vir,13,
227.279606,40.235971,144.654085,7.2486557,cv,Leo7,13,
159.5507353,51.9328965,155.1105227,53.0758598,cv,KS UMa,13,
199.3418594,64.2362608,163.626753,30.1028785,cv,SX LMi,13,
340.9670223,66.4883701,207.2300833,7.9599167,cv,CR Boo,13,
91.2293777,15.8501553,297.2937083,58.5330556,cv,V542 Cyg,13,
149.761115,51.843865,160.9864367,58.1255456,cv,IY UMa,13,
132.0431567,-58.9969052,17.5469583,3.54275,cv,XY Psc,13,
45.0424594,24.901076,264.8708333,21.1833333,cv,Her,13,
221.9013375,36.115467,138.9653211,9.0138014,cv,GZ Cnc,13.1,
203.660317,32.1574485,129.0797858,21.3515156,cv,CC Cnc,13.1,
189.8920957,18.8985439,110.6699167,28.5045833,cv,AW Gem,13.1,
9.1501494,88.734704,194.1545417,26.6120833,cv,GO Com,13.1,
89.0010559,-38.819423,345.8359167,16.8274722,cv,Peg3,13.1,
60.5635396,-58.2599292,344.6299162,-9.8254689,cv,Aqr,13.2,
201.6146959,-18.8921275,80.9657083,1.0085556,cv,BI Ori,13.2,
73.2409992,16.3679405,285.3812083,42.9145833,cv,V493 Lyr,13.2,
68.6722004,-53.342776,343.8249583,-3.1777778,cv,AO Psc,13.3,
167.4547109,64.9664191,168.9357657,42.9728903,cv,AR UMa,13.3,
133.9754619,-29.8899635,24.1542083,32.0111111,cv,TW Tri,13.3,
29.7774787,50.9711629,234.500375,18.8675833,cv,LX Ser,13.3,
83.6552361,-42.9600817,344.6813333,11.1534167,cv,V368 Peg,13.3,
85.897509,16.8328025,291.7988333,54.2974722,cv,V2176 Cyg,13.3,
65.5557896,-43.4138853,335.1122083,2.0148333,cv,HL Aqr,13.4,
170.8816481,37.3574066,129.5916242,48.6339177,cv,EI UMa,13.4,
56.7820498,-44.7826648,332.274,-3.7715833,cv,UU Aqr,13.5,
201.0399102,-31.3006763,69.87475,-4.5996111,cv,BF Eri,13.5,
140.576499,-19.370869,34.9337083,40.4561944,cv,LX And,13.5,
97.9289862,29.4034201,271.0592917,67.9034444,cv,EX Dra,13.5,
128.1942191,-24.9988446,18.8839167,37.6265556,cv,FO And,13.5,
159.2468849,-34.4902828,44.03375,19.4427778,cv,XY Ari,13.5,
277.9286051,83.4211441,189.8834583,21.13525,cv,IR Com,13.5,
208.3130962,-38.9683056,65.6585417,-13.3584722,cv,AH Eri,13.5,
127.6475221,-27.3937474,17.9899583,35.2900278,cv,FN And,13.5,
58.0145158,22.9135881,271.443,31.6716667,cv,V1008 Her,13.5,
115.9268999,29.7357307,258.275,83.3125,cv,UMi,13.5,
175.7632242,42.801387,137.409375,44.7761667,cv,Lyn,13.5,
58.3263415,-15.8296667,309.2312917,14.0525833,cv,HO Del,13.6,
127.3311159,18.5293813,38.9924167,80.4956944,cv,Cep,13.7,
197.6818499,43.002388,139.2115833,28.8288056,cv,HH Cnc,13.7,
81.0177165,-66.8391187,357.42625,-9.1342778,cv,Aqr,13.7,
39.6979075,-20.8004905,304.3913333,-3.6641111,cv,V794 Aql,13.7,
352.0560619,32.5466555,233.9711754,-14.2200618,cv,HP Lib,13.7,
213.7394759,30.8180487,131.1130417,12.8755556,cv,AC Cnc,13.8,
104.0890747,-31.8685428,354.7027917,28.3319722,cv,Peg,13.8,
9.733344,29.4106132,246.311625,-4.6738333,cv,V699 Oph,13.8,
137.5900291,40.5514678,154.5546667,71.9289444,cv,CI UMa,13.8,
144.656438,-25.8951771,36.252,32.9989167,cv,WY Tri,13.8,
191.8334434,53.1713855,150.531073,33.8500853,cv,RU LMi,13.8,
147.4741572,-19.5011984,42.5,37.6561111,cv,PY Per,13.8,
120.2784166,-36.1998011,10.4644167,26.6225833,cv,LL And,13.8,
72.5476744,19.4085747,281.16325,43.3745,cv,V344 Lyr,13.8,
165.8270243,62.1480287,166.1069583,45.0538889,cv,AN UMa,13.8,
97.6429483,46.8345279,231.3824583,62.0167222,cv,ES Dra,13.9,
201.7784998,-21.1024929,79.111125,-0.2039722,cv,V1193 Ori,14,
278.6180086,74.5371797,186.3933324,12.8995585,cv,Vir6,14,
145.901965,20.213232,89.5745,67.8962222,cv,LU Cam,14,
66.4046193,22.1445594,275.2999167,38.7950278,cv,V391 Lyr,14,
189.1324995,68.2216404,168.74,33.8269444,cv,UMa,14,
65.7177249,-28.8153677,324.0796656,11.6817778,cv,LQ Peg,14,
53.2880335,49.1194662,240.0154081,33.1872767,cv,VW CrB,14,
71.6550287,-62.26088,351.33,-8.3053333,cv,EG Aqr,14,
183.6941801,63.5856145,163.7791561,36.9960664,cv,EL UMa,14,
84.1203437,16.8337833,290.6752917,52.7330833,cv,V1113 Cyg,14,
224.5744961,27.9218643,132.7807923,3.1428593,cv,CT Hya,14,
155.5570685,-61.4033764,27.827375,-2.3835278,cv,Cet,14,
65.5718514,24.5855461,272.0185417,38.7715278,cv,PR Her,14,
114.7948577,29.5337207,262.3916667,82.4466667,cv,UMi,14,
140.2343353,78.9381665,188.7275758,37.6289336,cv,AM CVn,14.1,
66.1222317,34.3560199,259.6541667,41.2642222,cv,V825 Her,14.1,
206.0607676,19.769779,117.822216,14.7399555,cv,PQ Gem,14.1,
35.5602306,41.33084,245.5297878,19.3768731,cv,V589 Her,14.1,
148.0767786,-22.2961538,41.5097083,34.919,cv,Per,14.1,
167.6192384,-25.5805601,56.0079167,21.9523333,cv,V701 Tau,14.1,
191.2874393,51.0433612,147.953874,34.12333,cv,RZ LMi,14.2,
124.8025538,-19.4459759,15.287125,43.3905,cv,IW And,14.2,
237.5512347,27.4985516,138.5584583,-6.7957778,cv,MM Hya,14.2,
138.6118405,-27.2993239,29.6029167,33.525,cv,UZ Tri,14.2,
47.9950696,25.2454579,265.5382083,23.8083056,cv,V660 Her,14.3,
136.336895,39.3762357,153.9158333,73.43475,cv,CP Dra,14.3,
243.1740419,41.3309849,152.3841667,-2.0319444,cv,Sex,14.3,
161.8226204,-59.1313261,31.663625,-2.0618056,cv,BO Cet,14.4,
105.1278236,-30.0960028,355.017875,30.2965,cv,V378 Peg,14.4,
31.4256057,16.3762951,267.5568333,6.0914722,cv,V380 Oph,14.5,
173.3408637,55.8555084,155.8345001,44.0860886,cv,UMa8,14.5,
167.8070111,34.8446971,125.6501678,51.0901674,cv,BH Lyn,14.5,
142.9058878,-21.6118523,36.4792917,37.5681389,cv,FS And,14.5,
134.6899603,-31.7682563,24.405,30.0468889,cv,TX Tri,14.5,
109.458545,-63.3841935,6.8667024,-1.1412454,cv,EN Cet,14.5,
348.9003264,52.6049011,218.7509168,-0.7684194,cv,OU Vir,14.5,
190.2267754,29.3107194,122.1924592,31.5183364,cv,Cnc,14.5,
25.0627275,33.504804,249.5225,8.6328889,cv,V544 Her,14.5,
44.1154523,18.7963735,270.5271667,18.0791389,cv,V884 Her,14.5,
180.4714626,41.6358363,135.7870356,41.2965665,cv,BP Lyn,14.5,
183.8472814,-33.312142,60.155125,6.3795278,cv,Tau2,14.6,
151.8333051,15.6895337,85.7032083,60.85875,cv,BY Cam,14.6,
205.34146,31.4246774,128.8635417,19.7585,cv,DE Cnc,14.6,
140.0172035,-19.3165981,34.3077917,40.6915833,cv,KV And,14.6,
133.3340778,-32.22837,22.9994167,29.8228056,cv,TT Tri,14.7,
154.792554,-58.3695077,28.931,0.4684444,cv,Cet,14.7,
9.2356549,37.8278423,239.1842918,-0.1639725,cv,Ser,14.7,
148.6272817,-23.6050551,41.3220417,33.5239722,cv,UW Tri,14.7,
129.4933477,24.033579,76.7012083,83.3230833,cv,Cep,14.7,
245.5189684,41.6767042,153.7891667,-3.1425278,cv,SW Sex,14.8,
39.69313,34.5318547,253.4960802,20.169572,cv,Her,14.8,
33.9927948,57.8375416,228.2595784,23.2523186,cv,NY Ser,14.8,
134.7573844,-30.3670057,24.8155833,31.4041944,cv,TU Tri,14.8,
143.1314396,-17.5282807,38.8249583,41.2340556,cv,KW And,14.8,
140.855897,24.1240764,96.3174167,73.5775556,cv,Cam,14.8,
31.7160553,47.7092842,238.1966091,18.9414665,cv,MR Ser,14.9,
28.9839937,-15.503384,295.0475833,-10.4238333,cv,V1432 Aql,14.9,
