,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
68,68,fbs0020,DFBSJ070235.01+670116.4,02:35.0,+67:01:16.44,14.8,13.84,OK,94,17,-2.27E-11,-1.64E-14,-4.93E-12,-8.23E-10,4.61E-12,-9.24E-15,7.95E-18,-2.49E-21,specimages/fbs0020-DFBSJ070235.01+670116.4.fits,specimagesjpeg/fbs0020-DFBSJ070235.01+670116.4.jpg
69,69,fbs0021,DFBSJ070154.32+630510.1,01:54.3,+63:05:10.11,15.75,15.1,OK,79,18,-9.10E-12,-2.42E-15,-9.39E-13,-1.60E-10,9.56E-13,-1.97E-15,1.71E-18,-5.36E-22,specimages/fbs0021-DFBSJ070154.32+630510.1.fits,specimagesjpeg/fbs0021-DFBSJ070154.32+630510.1.jpg
70,70,fbs0021,DFBSJ070203.01+630027.1,02:03.0,+63:00:27.10,16.7,16.29,U,58,12,6.17E-12,-3.89E-15,-9.70E-13,-1.47E-10,8.01E-13,-1.60E-15,1.40E-18,-4.52E-22,specimages/fbs0021-DFBSJ070203.01+630027.1.fits,specimagesjpeg/fbs0021-DFBSJ070203.01+630027.1.jpg
71,71,fbs0021,DFBSJ070206.40+625806.7,02:06.4,+62:58:06.73,16.68,16.01,U,36,20,8.43E-15,6.68E-17,3.12E-14,5.59E-12,2.83E-14,-1.17E-16,1.26E-19,-4.30E-23,specimages/fbs0021-DFBSJ070206.40+625806.7.fits,specimagesjpeg/fbs0021-DFBSJ070206.40+625806.7.jpg
72,72,fbs0021,DFBSJ070210.41+625929.9,02:10.4,+62:59:29.99,16.7,16.21,U,64,13,-5.62E-12,-5.40E-15,-1.79E-12,-2.76E-10,1.51E-12,-3.07E-15,2.74E-18,-9.10E-22,specimages/fbs0021-DFBSJ070210.41+625929.9.fits,specimagesjpeg/fbs0021-DFBSJ070210.41+625929.9.jpg
73,73,fbs0021,DFBSJ070211.17+630217.4,02:11.2,+63:02:17.49,14.26,13.04,OK,102,16,-4.08E-11,-6.83E-14,-1.75E-11,-2.86E-09,1.54E-11,-3.04E-14,2.60E-17,-8.20E-21,specimages/fbs0021-DFBSJ070211.17+630217.4.fits,specimagesjpeg/fbs0021-DFBSJ070211.17+630217.4.jpg
74,74,fbs0021,DFBSJ070212.36+630614.7,02:12.4,+63:06:14.75,12.84,11.83,OK,104,12,2.78E-10,-1.76E-13,-4.37E-11,-6.64E-09,3.86E-11,-8.05E-14,7.22E-17,-2.36E-20,specimages/fbs0021-DFBSJ070212.36+630614.7.fits,specimagesjpeg/fbs0021-DFBSJ070212.36+630614.7.jpg
75,75,fbs0021,DFBSJ070212.38+625718.8,02:12.4,+62:57:18.87,15.4,13.99,OK,83,17,-2.93E-11,-2.12E-14,-6.36E-12,-1.06E-09,5.59E-12,-1.07E-14,8.96E-18,-2.75E-21,specimages/fbs0021-DFBSJ070212.38+625718.8.fits,specimagesjpeg/fbs0021-DFBSJ070212.38+625718.8.jpg
76,76,fbs0021,DFBSJ070215.98+625718.1,02:16.0,+62:57:18.16,14.6,14.11,OK,101,16,-5.86E-12,-9.81E-15,-2.51E-12,-4.10E-10,2.66E-12,-5.86E-15,5.39E-18,-1.78E-21,specimages/fbs0021-DFBSJ070215.98+625718.1.fits,specimagesjpeg/fbs0021-DFBSJ070215.98+625718.1.jpg
77,77,fbs0021,DFBSJ070227.60+630006.5,02:27.6,+63:00:06.58,16.45,15.2,NL,66,16,-6.03E-12,-1.01E-14,-2.58E-12,-4.22E-10,2.21E-12,-4.26E-15,3.57E-18,-1.10E-21,specimages/fbs0021-DFBSJ070227.60+630006.5.fits,specimagesjpeg/fbs0021-DFBSJ070227.60+630006.5.jpg
78,78,fbs0021,DFBSJ070227.75+630549.3,02:27.8,+63:05:49.33,16.91,15.79,U,85,18,-2.06E-12,-5.48E-16,-2.13E-13,-3.63E-11,2.64E-13,-5.87E-16,5.29E-19,-1.69E-22,specimages/fbs0021-DFBSJ070227.75+630549.3.fits,specimagesjpeg/fbs0021-DFBSJ070227.75+630549.3.jpg
79,79,fbs0021,DFBSJ070228.71+630100.4,02:28.7,+63:01:00.45,15.43,15.4,NL,120,16,-7.81E-13,-1.31E-15,-3.34E-13,-5.46E-11,4.15E-13,-9.84E-16,9.48E-19,-3.25E-22,specimages/fbs0021-DFBSJ070228.71+630100.4.fits,specimagesjpeg/fbs0021-DFBSJ070228.71+630100.4.jpg
80,80,fbs0021,DFBSJ070228.90+630321.1,02:28.9,+63:03:21.12,14.86,14,NL,120,17,-2.56E-11,-1.85E-14,-5.55E-12,-9.27E-10,4.95E-12,-9.66E-15,8.17E-18,-2.54E-21,specimages/fbs0021-DFBSJ070228.90+630321.1.fits,specimagesjpeg/fbs0021-DFBSJ070228.90+630321.1.jpg
81,81,fbs0021,DFBSJ070229.60+630456.8,02:29.6,+63:04:56.89,15.08,15.85,NL,120,17,-2.37E-12,-1.71E-15,-5.14E-13,-8.58E-11,2.69E-13,-2.89E-16,1.03E-19,1.71E-24,specimages/fbs0021-DFBSJ070229.60+630456.8.fits,specimagesjpeg/fbs0021-DFBSJ070229.60+630456.8.jpg
82,82,fbs0021,DFBSJ070231.81+630429.9,02:31.8,+63:04:29.98,15.42,14.31,NL,120,16,-1.35E-11,-2.27E-14,-5.80E-12,-9.48E-10,5.06E-12,-9.93E-15,8.51E-18,-2.69E-21,specimages/fbs0021-DFBSJ070231.81+630429.9.fits,specimagesjpeg/fbs0021-DFBSJ070231.81+630429.9.jpg
83,83,fbs0021,DFBSJ070232.34+630509.0,02:32.3,+63:05:09.07,14.61,15.14,NL,120,16,1.12E-11,1.88E-14,4.80E-12,7.85E-10,-3.33E-12,5.36E-15,-3.86E-18,1.05E-21,specimages/fbs0021-DFBSJ070232.34+630509.0.fits,specimagesjpeg/fbs0021-DFBSJ070232.34+630509.0.jpg
84,84,fbs0021,DFBSJ070232.66+625844.4,02:32.7,+62:58:44.43,14.14,13.45,OK,120,17,-2.59E-11,-1.87E-14,-5.62E-12,-9.38E-10,5.42E-12,-1.11E-14,9.64E-18,-3.05E-21,specimages/fbs0021-DFBSJ070232.66+625844.4.fits,specimagesjpeg/fbs0021-DFBSJ070232.66+625844.4.jpg
85,85,fbs0027,DFBSJ164844.07+470326.4,48:44.1,+47:03:26.41,16.26,14.62,U,79,17,-2.44E-11,-1.76E-14,-5.28E-12,-8.82E-10,4.58E-12,-8.73E-15,7.26E-18,-2.22E-21,specimages/fbs0027-DFBSJ164844.07+470326.4.fits,specimagesjpeg/fbs0027-DFBSJ164844.07+470326.4.jpg
86,86,fbs0027,DFBSJ164851.36+470024.4,48:51.4,+47:00:24.40,16.29,15.04,U,82,17,-1.30E-11,-9.40E-15,-2.83E-12,-4.72E-10,2.53E-12,-4.92E-15,4.14E-18,-1.28E-21,specimages/fbs0027-DFBSJ164851.36+470024.4.fits,specimagesjpeg/fbs0027-DFBSJ164851.36+470024.4.jpg
87,87,fbs0027,DFBSJ164859.48+470133.4,48:59.5,+47:01:33.42,17.72,16.52,F,58,19,1.64E-12,-1.49E-15,-4.51E-13,-7.88E-11,4.22E-13,-8.05E-16,6.55E-19,-1.94E-22,specimages/fbs0027-DFBSJ164859.48+470133.4.fits,specimagesjpeg/fbs0027-DFBSJ164859.48+470133.4.jpg
88,88,fbs0027,DFBSJ164901.62+470044.7,49:01.6,+47:00:44.70,16.5,15.45,U,88,17,-1.23E-11,-8.85E-15,-2.66E-12,-4.44E-10,2.28E-12,-4.31E-15,3.55E-18,-1.08E-21,specimages/fbs0027-DFBSJ164901.62+470044.7.fits,specimagesjpeg/fbs0027-DFBSJ164901.62+470044.7.jpg
89,89,fbs0027,DFBSJ164904.72+465544.9,49:04.7,+46:55:44.95,15.95,15.89,NL,62,11,1.51E-12,-7.24E-15,-2.03E-12,-3.02E-10,1.78E-12,-3.88E-15,3.72E-18,-1.33E-21,specimages/fbs0027-DFBSJ164904.72+465544.9.fits,specimagesjpeg/fbs0027-DFBSJ164904.72+465544.9.jpg
90,90,fbs0027,DFBSJ164904.84+465607.6,49:04.8,+46:56:07.69,15.8,15.82,NL,82,17,7.50E-13,5.41E-16,1.63E-13,2.71E-11,4.96E-14,-3.48E-16,4.41E-19,-1.69E-22,specimages/fbs0027-DFBSJ164904.84+465607.6.fits,specimagesjpeg/fbs0027-DFBSJ164904.84+465607.6.jpg
91,91,fbs0027,DFBSJ164907.29+465910.7,49:07.3,+46:59:10.76,15.96,15.15,U,68,17,-1.07E-11,-7.70E-15,-2.31E-12,-3.86E-10,2.12E-12,-4.21E-15,3.59E-18,-1.12E-21,specimages/fbs0027-DFBSJ164907.29+465910.7.fits,specimagesjpeg/fbs0027-DFBSJ164907.29+465910.7.jpg
92,92,fbs0027,DFBSJ164909.72+470211.4,49:09.7,+47:02:11.44,16.15,13.93,OK,64,17,-5.26E-11,-3.79E-14,-1.14E-11,-1.90E-09,9.72E-12,-1.83E-14,1.51E-17,-4.59E-21,specimages/fbs0027-DFBSJ164909.72+470211.4.fits,specimagesjpeg/fbs0027-DFBSJ164909.72+470211.4.jpg
93,93,fbs0027,DFBSJ164920.20+465827.0,49:20.2,+46:58:27.09,16.33,15.71,U,74,18,-8.10E-12,-2.15E-15,-8.36E-13,-1.43E-10,8.19E-13,-1.65E-15,1.41E-18,-4.38E-22,specimages/fbs0027-DFBSJ164920.20+465827.0.fits,specimagesjpeg/fbs0027-DFBSJ164920.20+465827.0.jpg
94,94,fbs0027,DFBSJ164921.65+470328.7,49:21.7,+47:03:28.78,15.77,15.09,OK,90,17,-8.75E-12,-6.32E-15,-1.90E-12,-3.17E-10,1.83E-12,-3.77E-15,3.30E-18,-1.05E-21,specimages/fbs0027-DFBSJ164921.65+470328.7.fits,specimagesjpeg/fbs0027-DFBSJ164921.65+470328.7.jpg
95,95,fbs0029,DFBSJ065535.88+465953.3,55:35.9,+46:59:53.37,16.24,16.02,U,78,16,-1.65E-12,-2.76E-15,-7.05E-13,-1.15E-10,7.14E-13,-1.52E-15,1.37E-18,-4.46E-22,specimages/fbs0029-DFBSJ065535.88+465953.3.fits,specimagesjpeg/fbs0029-DFBSJ065535.88+465953.3.jpg
96,96,fbs0029,DFBSJ065536.90+470442.0,55:36.9,+47:04:42.01,17.42,16.88,U,54,18,-6.92E-13,-1.84E-16,-7.14E-14,-1.22E-11,1.17E-13,-2.88E-16,2.76E-19,-9.23E-23,specimages/fbs0029-DFBSJ065536.90+470442.0.fits,specimagesjpeg/fbs0029-DFBSJ065536.90+470442.0.jpg
97,97,fbs0029,DFBSJ065538.86+465921.9,55:38.9,+46:59:21.95,16.47,15.75,U,65,18,-9.70E-12,-2.58E-15,-1.00E-12,-1.71E-10,9.53E-13,-1.89E-15,1.60E-18,-4.93E-22,specimages/fbs0029-DFBSJ065538.86+465921.9.fits,specimagesjpeg/fbs0029-DFBSJ065538.86+465921.9.jpg
98,98,fbs0029,DFBSJ065541.90+470543.1,55:41.9,+47:05:43.13,15.81,14.95,OK,120,16,-1.06E-11,-1.78E-14,-4.54E-12,-7.42E-10,3.95E-12,-7.73E-15,6.58E-18,-2.07E-21,specimages/fbs0029-DFBSJ065541.90+470543.1.fits,specimagesjpeg/fbs0029-DFBSJ065541.90+470543.1.jpg
99,99,fbs0029,DFBSJ065545.02+470206.1,55:45.0,+47:02:06.12,16.56,15.49,NL,57,18,-3.16E-11,-8.42E-15,-3.27E-12,-5.58E-10,2.64E-12,-4.68E-15,3.66E-18,-1.06E-21,specimages/fbs0029-DFBSJ065545.02+470206.1.fits,specimagesjpeg/fbs0029-DFBSJ065545.02+470206.1.jpg
100,100,fbs0029,DFBSJ065545.10+470005.6,55:45.1,+47:00:05.69,15.3,14.93,NL,110,17,-8.04E-12,-5.80E-15,-1.74E-12,-2.91E-10,1.73E-12,-3.60E-15,3.16E-18,-1.01E-21,specimages/fbs0029-DFBSJ065545.10+470005.6.fits,specimagesjpeg/fbs0029-DFBSJ065545.10+470005.6.jpg
101,101,fbs0029,DFBSJ065545.45+470618.7,55:45.5,+47:06:18.76,15.59,14.89,NL,97,14,3.14E-12,-1.84E-14,-4.77E-12,-7.49E-10,4.17E-12,-8.49E-15,7.52E-18,-2.46E-21,specimages/fbs0029-DFBSJ065545.45+470618.7.fits,specimagesjpeg/fbs0029-DFBSJ065545.45+470618.7.jpg
102,102,fbs0029,DFBSJ065545.87+470732.7,55:45.9,+47:07:32.70,14.73,15.05,NL,120,18,7.70E-12,2.05E-15,7.95E-13,1.36E-10,-4.02E-13,3.69E-16,-7.42E-20,-2.83E-23,specimages/fbs0029-DFBSJ065545.87+470732.7.fits,specimagesjpeg/fbs0029-DFBSJ065545.87+470732.7.jpg
103,103,fbs0029,DFBSJ065546.62+470439.8,55:46.6,+47:04:39.89,17.88,15.75,NL,32,17,-1.08E-11,-7.81E-15,-2.35E-12,-3.92E-10,1.88E-12,-3.36E-15,2.66E-18,-7.88E-22,specimages/fbs0029-DFBSJ065546.62+470439.8.fits,specimagesjpeg/fbs0029-DFBSJ065546.62+470439.8.jpg
104,104,fbs0029,DFBSJ065547.39+470619.3,55:47.4,+47:06:19.35,14.57,14.1,NL,107,17,-1.19E-11,-8.58E-15,-2.58E-12,-4.30E-10,2.82E-12,-6.15E-15,5.56E-18,-1.80E-21,specimages/fbs0029-DFBSJ065547.39+470619.3.fits,specimagesjpeg/fbs0029-DFBSJ065547.39+470619.3.jpg
105,105,fbs0029,DFBSJ065547.49+465859.3,55:47.5,+46:58:59.34,16.93,16.72,U,79,16,-1.51E-12,-2.52E-15,-6.45E-13,-1.05E-10,5.28E-13,-9.69E-16,7.71E-19,-2.25E-22,specimages/fbs0029-DFBSJ065547.49+465859.3.fits,specimagesjpeg/fbs0029-DFBSJ065547.49+465859.3.jpg
106,106,fbs0029,DFBSJ065552.78+465947.8,55:52.8,+46:59:47.89,14.12,13.36,NL,116,17,-3.86E-11,-2.79E-14,-8.38E-12,-1.40E-09,8.15E-12,-1.67E-14,1.46E-17,-4.65E-21,specimages/fbs0029-DFBSJ065552.78+465947.8.fits,specimagesjpeg/fbs0029-DFBSJ065552.78+465947.8.jpg
107,107,fbs0029,DFBSJ065553.05+470339.4,55:53.1,+47:03:39.49,15.72,15.59,NL,120,17,-5.80E-12,-4.18E-15,-1.26E-12,-2.10E-10,1.19E-12,-2.41E-15,2.10E-18,-6.67E-22,specimages/fbs0029-DFBSJ065553.05+470339.4.fits,specimagesjpeg/fbs0029-DFBSJ065553.05+470339.4.jpg
108,108,fbs0029,DFBSJ065553.31+470451.2,55:53.3,+47:04:51.20,15.28,16.09,NL,120,18,3.45E-12,9.17E-16,3.56E-13,6.07E-11,-2.02E-13,2.30E-16,-9.63E-20,8.00E-24,specimages/fbs0029-DFBSJ065553.31+470451.2.fits,specimagesjpeg/fbs0029-DFBSJ065553.31+470451.2.jpg
109,109,fbs0029,DFBSJ065556.64+470335.8,55:56.6,+47:03:35.81,16.25,15.46,U,80,18,-1.26E-11,-3.35E-15,-1.30E-12,-2.22E-10,1.22E-12,-2.41E-15,2.03E-18,-6.22E-22,specimages/fbs0029-DFBSJ065556.64+470335.8.fits,specimagesjpeg/fbs0029-DFBSJ065556.64+470335.8.jpg
110,110,fbs0029,DFBSJ065557.28+470618.5,55:57.3,+47:06:18.51,15.18,14,OK,87,17,-4.70E-11,-3.39E-14,-1.02E-11,-1.70E-09,8.80E-12,-1.68E-14,1.39E-17,-4.26E-21,specimages/fbs0029-DFBSJ065557.28+470618.5.fits,specimagesjpeg/fbs0029-DFBSJ065557.28+470618.5.jpg
111,111,fbs0029,DFBSJ065558.20+465908.1,55:58.2,+46:59:08.15,16.57,15.75,U,92,16,-6.24E-12,-1.04E-14,-2.67E-12,-4.37E-10,2.25E-12,-4.31E-15,3.62E-18,-1.12E-21,specimages/fbs0029-DFBSJ065558.20+465908.1.fits,specimagesjpeg/fbs0029-DFBSJ065558.20+465908.1.jpg
112,112,fbs0029,DFBSJ065558.87+470316.9,55:58.9,+47:03:16.99,15.94,15.48,U,84,18,-3.43E-12,-9.14E-16,-3.55E-13,-6.05E-11,5.00E-13,-1.18E-15,1.10E-18,-3.60E-22,specimages/fbs0029-DFBSJ065558.87+470316.9.fits,specimagesjpeg/fbs0029-DFBSJ065558.87+470316.9.jpg
113,113,fbs0029,DFBSJ065559.99+470002.2,56:00.0,+47:00:02.23,16.45,15.79,U,76,17,-1.11E-11,-8.04E-15,-2.41E-12,-4.03E-10,2.02E-12,-3.77E-15,3.09E-18,-9.36E-22,specimages/fbs0029-DFBSJ065559.99+470002.2.fits,specimagesjpeg/fbs0029-DFBSJ065559.99+470002.2.jpg
114,114,fbs0029,DFBSJ065600.13+470220.8,56:00.1,+47:02:20.84,14.59,13.39,OK,120,17,-6.93E-11,-5.00E-14,-1.50E-11,-2.51E-09,1.32E-11,-2.55E-14,2.14E-17,-6.59E-21,specimages/fbs0029-DFBSJ065600.13+470220.8.fits,specimagesjpeg/fbs0029-DFBSJ065600.13+470220.8.jpg
115,115,fbs0029,DFBSJ065600.33+470550.6,56:00.3,+47:05:50.65,14.4,13.01,OK,86,18,-1.19E-10,-3.17E-14,-1.23E-11,-2.10E-09,1.16E-11,-2.28E-14,1.92E-17,-5.89E-21,specimages/fbs0029-DFBSJ065600.33+470550.6.fits,specimagesjpeg/fbs0029-DFBSJ065600.33+470550.6.jpg
116,116,fbs0029,DFBSJ065602.03+470707.1,56:02.0,+47:07:07.11,15.53,14.85,OK,76,17,-1.19E-11,-8.58E-15,-2.58E-12,-4.30E-10,2.46E-12,-5.01E-15,4.36E-18,-1.38E-21,specimages/fbs0029-DFBSJ065602.03+470707.1.fits,specimagesjpeg/fbs0029-DFBSJ065602.03+470707.1.jpg
117,117,fbs0029,DFBSJ065602.89+470354.3,56:02.9,+47:03:54.35,15.77,15,OK,101,17,-1.03E-11,-7.45E-15,-2.24E-12,-3.74E-10,2.15E-12,-4.39E-15,3.84E-18,-1.22E-21,specimages/fbs0029-DFBSJ065602.89+470354.3.fits,specimagesjpeg/fbs0029-DFBSJ065602.89+470354.3.jpg
118,118,fbs0029,DFBSJ065605.73+470439.3,56:05.7,+47:04:39.36,16.32,15.83,U,87,17,-5.41E-12,-3.90E-15,-1.17E-12,-1.96E-10,1.09E-12,-2.17E-15,1.87E-18,-5.87E-22,specimages/fbs0029-DFBSJ065605.73+470439.3.fits,specimagesjpeg/fbs0029-DFBSJ065605.73+470439.3.jpg
119,119,fbs0029,DFBSJ065606.64+470053.8,56:06.6,+47:00:53.88,14.79,14.18,U,120,17,-1.73E-11,-1.25E-14,-3.74E-12,-6.25E-10,3.67E-12,-7.59E-15,6.65E-18,-2.12E-21,specimages/fbs0029-DFBSJ065606.64+470053.8.fits,specimagesjpeg/fbs0029-DFBSJ065606.64+470053.8.jpg
120,120,fbs0029,DFBSJ065607.05+465805.9,56:07.1,+46:58:05.96,16.91,16.11,NL,29,17,-1.04E-11,-7.47E-15,-2.24E-12,-3.75E-10,1.86E-12,-3.45E-15,2.81E-18,-8.48E-22,specimages/fbs0029-DFBSJ065607.05+465805.9.fits,specimagesjpeg/fbs0029-DFBSJ065607.05+465805.9.jpg
121,121,fbs0029,DFBSJ065607.98+470216.1,56:08.0,+47:02:16.15,13.55,12.21,OK,120,15,8.46E-12,-2.37E-13,-6.29E-11,-1.01E-08,5.44E-11,-1.08E-13,9.36E-17,-2.99E-20,specimages/fbs0029-DFBSJ065607.98+470216.1.fits,specimagesjpeg/fbs0029-DFBSJ065607.98+470216.1.jpg
122,122,fbs0029,DFBSJ065608.84+470535.2,56:08.8,+47:05:35.26,15.27,14.6,OK,99,18,-1.67E-11,-4.44E-15,-1.72E-12,-2.94E-10,1.77E-12,-3.64E-15,3.15E-18,-9.81E-22,specimages/fbs0029-DFBSJ065608.84+470535.2.fits,specimagesjpeg/fbs0029-DFBSJ065608.84+470535.2.jpg
123,123,fbs0029,DFBSJ065609.05+470229.2,56:09.1,+47:02:29.21,15.82,14.86,U,87,18,-1.95E-11,-5.18E-15,-2.01E-12,-3.43E-10,1.93E-12,-3.85E-15,3.27E-18,-1.01E-21,specimages/fbs0029-DFBSJ065609.05+470229.2.fits,specimagesjpeg/fbs0029-DFBSJ065609.05+470229.2.jpg
124,124,fbs0030,DFBSJ071744.51+465756.2,17:44.5,+46:57:56.27,16.49,16.17,U,100,17,-3.82E-12,-2.76E-15,-8.28E-13,-1.38E-10,7.74E-13,-1.55E-15,1.34E-18,-4.21E-22,specimages/fbs0030-DFBSJ071744.51+465756.2.fits,specimagesjpeg/fbs0030-DFBSJ071744.51+465756.2.jpg
125,125,fbs0030,DFBSJ071746.00+470631.8,17:46.0,+47:06:31.81,13.19,12.05,NL,113,17,-1.86E-10,-1.34E-13,-4.03E-11,-6.73E-09,3.80E-11,-7.68E-14,6.64E-17,-2.09E-20,specimages/fbs0030-DFBSJ071746.00+470631.8.fits,specimagesjpeg/fbs0030-DFBSJ071746.00+470631.8.jpg
126,126,fbs0030,DFBSJ071747.27+470602.6,17:47.3,+47:06:02.62,12.48,11.86,NL,97,17,8.24E-11,5.95E-14,1.79E-11,2.98E-09,-6.94E-12,2.22E-15,4.97E-18,-3.20E-21,specimages/fbs0030-DFBSJ071747.27+470602.6.fits,specimagesjpeg/fbs0030-DFBSJ071747.27+470602.6.jpg
127,127,fbs0030,DFBSJ071747.55+470648.8,17:47.6,+47:06:48.83,11.73,11.85,NL,110,13,3.26E-10,3.14E-13,1.04E-10,1.61E-08,-6.87E-11,1.13E-13,-8.40E-17,2.38E-20,specimages/fbs0030-DFBSJ071747.55+470648.8.fits,specimagesjpeg/fbs0030-DFBSJ071747.55+470648.8.jpg
128,128,fbs0030,DFBSJ071748.59+470242.3,17:48.6,+47:02:42.33,16.18,16.38,U,89,18,-9.09E-13,-2.42E-16,-9.38E-14,-1.60E-11,1.53E-13,-3.80E-16,3.66E-19,-1.23E-22,specimages/fbs0030-DFBSJ071748.59+470242.3.fits,specimagesjpeg/fbs0030-DFBSJ071748.59+470242.3.jpg
129,129,fbs0030,DFBSJ071752.45+470039.2,17:52.5,+47:00:39.26,16.58,16.15,U,88,15,2.26E-13,-6.32E-15,-1.68E-12,-2.69E-10,1.43E-12,-2.81E-15,2.40E-18,-7.57E-22,specimages/fbs0030-DFBSJ071752.45+470039.2.fits,specimagesjpeg/fbs0030-DFBSJ071752.45+470039.2.jpg
130,130,fbs0030,DFBSJ071752.80+470538.2,17:52.8,+47:05:38.29,16.21,15.75,U,71,16,-4.68E-12,-7.83E-15,-2.00E-12,-3.27E-10,1.75E-12,-3.44E-15,2.93E-18,-9.23E-22,specimages/fbs0030-DFBSJ071752.80+470538.2.fits,specimagesjpeg/fbs0030-DFBSJ071752.80+470538.2.jpg
131,131,fbs0030,DFBSJ071756.68+470055.8,17:56.7,+47:00:55.86,15.46,13.71,OK,76,17,-7.29E-11,-5.26E-14,-1.58E-11,-2.64E-09,1.35E-11,-2.56E-14,2.11E-17,-6.43E-21,specimages/fbs0030-DFBSJ071756.68+470055.8.fits,specimagesjpeg/fbs0030-DFBSJ071756.68+470055.8.jpg
132,132,fbs0030,DFBSJ071758.93+470104.9,17:58.9,+47:01:04.91,17.47,16.55,U,45,14,1.33E-12,-7.77E-15,-2.01E-12,-3.16E-10,1.61E-12,-3.05E-15,2.54E-18,-7.81E-22,specimages/fbs0030-DFBSJ071758.93+470104.9.fits,specimagesjpeg/fbs0030-DFBSJ071758.93+470104.9.jpg
133,133,fbs0030,DFBSJ071759.95+470629.9,18:00.0,+47:06:29.92,16.43,16.13,U,90,17,-5.57E-12,-4.02E-15,-1.21E-12,-2.02E-10,1.07E-12,-2.07E-15,1.74E-18,-5.39E-22,specimages/fbs0030-DFBSJ071759.95+470629.9.fits,specimagesjpeg/fbs0030-DFBSJ071759.95+470629.9.jpg
134,134,fbs0030,DFBSJ071800.48+470414.5,18:00.5,+47:04:14.55,16.66,15.82,U,72,18,-1.06E-11,-2.82E-15,-1.09E-12,-1.87E-10,1.00E-12,-1.95E-15,1.62E-18,-4.95E-22,specimages/fbs0030-DFBSJ071800.48+470414.5.fits,specimagesjpeg/fbs0030-DFBSJ071800.48+470414.5.jpg
135,135,fbs0030,DFBSJ071801.94+470338.6,18:01.9,+47:03:38.69,14.67,14.21,U,115,17,-2.38E-11,-1.72E-14,-5.16E-12,-8.62E-10,4.79E-12,-9.56E-15,8.19E-18,-2.56E-21,specimages/fbs0030-DFBSJ071801.94+470338.6.fits,specimagesjpeg/fbs0030-DFBSJ071801.94+470338.6.jpg
136,136,fbs0030,DFBSJ071803.26+470341.3,18:03.3,+47:03:41.32,14.45,13.86,U,102,18,-4.24E-11,-1.13E-14,-4.38E-12,-7.48E-10,4.41E-12,-9.01E-15,7.78E-18,-2.43E-21,specimages/fbs0030-DFBSJ071803.26+470341.3.fits,specimagesjpeg/fbs0030-DFBSJ071803.26+470341.3.jpg
137,137,fbs0030,DFBSJ071804.92+470218.6,18:04.9,+47:02:18.63,15.24,14.87,OK,101,18,-1.14E-11,-3.03E-15,-1.18E-12,-2.01E-10,1.31E-12,-2.83E-15,2.52E-18,-8.01E-22,specimages/fbs0030-DFBSJ071804.92+470218.6.fits,specimagesjpeg/fbs0030-DFBSJ071804.92+470218.6.jpg
138,138,fbs0030,DFBSJ071805.56+470037.7,18:05.6,+47:00:37.79,14.08,12.96,OK,95,17,-1.07E-10,-7.73E-14,-2.32E-11,-3.88E-09,2.07E-11,-4.03E-14,3.39E-17,-1.05E-20,specimages/fbs0030-DFBSJ071805.56+470037.7.fits,specimagesjpeg/fbs0030-DFBSJ071805.56+470037.7.jpg
139,139,fbs0030,DFBSJ071807.28+470021.2,18:07.3,+47:00:21.22,17.55,16.75,U,35,16,-2.64E-12,-4.42E-15,-1.13E-12,-1.85E-10,9.39E-13,-1.78E-15,1.48E-18,-4.54E-22,specimages/fbs0030-DFBSJ071807.28+470021.2.fits,specimagesjpeg/fbs0030-DFBSJ071807.28+470021.2.jpg
140,140,fbs0030,DFBSJ071809.24+470052.3,18:09.2,+47:00:52.34,17.02,16.92,F,62,19,1.02E-12,-9.26E-16,-2.80E-13,-4.88E-11,2.66E-13,-5.15E-16,4.25E-19,-1.28E-22,specimages/fbs0030-DFBSJ071809.24+470052.3.fits,specimagesjpeg/fbs0030-DFBSJ071809.24+470052.3.jpg
141,141,fbs0030,DFBSJ071810.13+470624.9,18:10.1,+47:06:24.96,17.14,16.13,U,35,19,2.30E-12,-2.10E-15,-6.33E-13,-1.11E-10,5.92E-13,-1.13E-15,9.19E-19,-2.73E-22,specimages/fbs0030-DFBSJ071810.13+470624.9.fits,specimagesjpeg/fbs0030-DFBSJ071810.13+470624.9.jpg
142,142,fbs0030,DFBSJ071812.09+470106.9,18:12.1,+47:01:06.90,16.35,15.97,U,103,18,-9.90E-12,-2.63E-15,-1.02E-12,-1.75E-10,9.22E-13,-1.77E-15,1.46E-18,-4.43E-22,specimages/fbs0030-DFBSJ071812.09+470106.9.fits,specimagesjpeg/fbs0030-DFBSJ071812.09+470106.9.jpg
143,143,fbs0030,DFBSJ071812.43+465817.1,18:12.4,+46:58:17.16,16.6,15.7,U,68,18,-1.74E-11,-4.64E-15,-1.80E-12,-3.07E-10,1.56E-12,-2.89E-15,2.33E-18,-6.94E-22,specimages/fbs0030-DFBSJ071812.43+465817.1.fits,specimagesjpeg/fbs0030-DFBSJ071812.43+465817.1.jpg
